id,occurrenceID,catalogNumber,basisOfRecord,collectionCode,scientificName,taxonRank,kingdom,family,higherClassification,vernacularName,previousIdentifications,individualCount,lifeStage,sex,longitudeDecimal,latitudeDecimal,geodeticDatum,dataGeneralizations,coordinateUncertaintyInMeters,continent,country,countryCode,stateProvince,locality,habitat,recordedBy,eventID,eventDate,eventTime,samplingProtocol,behavior,associatedTaxa,references,rightsHolder,license,modified
86347489@OBS,https://observation.org/observation/86347489,OBS.86347489,HumanObservation,Observations,Poecile palustris,species,Animalia,TITS_PARIDAE,Animalia|TITS_PARIDAE,Marsh Tit,,4,unknown,undetermined,23.81468319,52.70993478,WGS84,,25,Europe,Poland,PL,,Poland - Białowieża,,,,2014-07-15,38040,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.86347489,Stichting Natuurinformatie,CC BY-NC 4.0,2014-07-15
143115689@OBS,https://observation.org/observation/143115689,OBS.143115689,HumanObservation,Observations,Corvus cornix,species,Animalia,CROWS_AND_JAYS_CORVIDAE,Animalia|CROWS_AND_JAYS_CORVIDAE,Hooded Crow,,3,unknown,undetermined,17.05084453,51.11645974,WGS84,,25,Europe,Poland,PL,,Poland - Wroclaw,,,,2017-08-17,59520,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.143115689,Stichting Natuurinformatie,CC BY-NC 4.0,2019-10-03
172519639@OBS,https://observation.org/observation/172519639,OBS.172519639,HumanObservation,Observations,Turdus merula,species,Animalia,THRUSHES_TURDIDAE,Animalia|THRUSHES_TURDIDAE,Common Blackbird,,1,unknown,undetermined,23.8422870635986,52.6986503601074,WGS84,,25,Europe,Poland,PL,,Poland - Białowieża,,,,2019-05-17,29400,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.172519639,Stichting Natuurinformatie,CC BY-NC 4.0,2019-05-17
171731733@OBS,https://observation.org/observation/171731733,OBS.171731733,HumanObservation,Observations,Ficedula albicollis,species,Animalia,OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Animalia|OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Collared Flycatcher,,1,second calendar year,male,23.8489799499512,52.7039566040039,WGS84,,25,Europe,Poland,PL,,Poland - Białowieża - Palace Park,,,,2019-05-04,56100,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.171731733,Stichting Natuurinformatie,CC BY-NC 4.0,2019-05-06
169518068@OBS,https://observation.org/observation/169518068,OBS.169518068,HumanObservation,Observations,Prunella modularis,species,Animalia,ACCENTORS_PRUNELLIDAE,Animalia|ACCENTORS_PRUNELLIDAE,Dunnock,,1,unknown,undetermined,23.82618189,52.70032428,WGS84,,100,Europe,Poland,PL,,Poland - Białowieża,,,,2017-05-30,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.169518068,Stichting Natuurinformatie,CC BY-NC 4.0,2019-04-03
76102422@OBS,https://observation.org/observation/76102422,OBS.76102422,HumanObservation,Observations,Cervus elaphus,species,Animalia,DEER_CERVIDAE,Animalia|DEER_CERVIDAE,Red Deer,,1,unknown,undetermined,23.884061,52.704338,WGS84,,10,Europe,Poland,PL,,Poland - Białowieża,,,,2013-05-14,74940,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.76102422,Stichting Natuurinformatie,CC BY-NC 4.0,2014-01-18
46532833@OBS,https://observation.org/observation/46532833,OBS.46532833,HumanObservation,Observations,Ficedula albicollis,species,Animalia,OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Animalia|OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Collared Flycatcher,,5,unknown,undetermined,23.84,52.71,WGS84,,999,Europe,Poland,PL,,Poland - Białowieża,,,,2002-05-16,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.46532833,Stichting Natuurinformatie,CC BY-NC 4.0,2012-12-31
156329200@OBS,https://observation.org/observation/156329200,OBS.156329200,HumanObservation,Observations,Ficedula albicollis,species,Animalia,OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Animalia|OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Collared Flycatcher,,3,unknown,undetermined,23.7956275,52.705649,WGS84,,25,Europe,Poland,PL,,Poland - Białowieża,,,,2018-05-08,39240,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.156329200,Stichting Natuurinformatie,CC BY-NC 4.0,2018-05-11
174967769@OBS,https://observation.org/observation/174967769,OBS.174967769,HumanObservation,Observations,Acrocephalus schoenobaenus,species,Animalia,Acrocephalidae,Animalia|Acrocephalidae,Sedge Warbler,,1,adult,male,23.864639,52.931837,WGS84,,25,Europe,Poland,PL,,Poland - Zbionrnik Siemianowka,,,,2019-05-30,56820,seen and heard,,,https://data.biodiversitydata.nl/obsint/observation/OBS.174967769,Stichting Natuurinformatie,CC BY-NC 4.0,2019-06-22
138698726@OBS,https://observation.org/observation/138698726,OBS.138698726,HumanObservation,Observations,Acrocephalus schoenobaenus,species,Animalia,Acrocephalidae,Animalia|Acrocephalidae,Sedge Warbler,,1,unknown,undetermined,22.5409,53.3642,WGS84,,8,Europe,Poland,PL,,Poland - Biebrza NP,,,,2017-05-20,46080,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.138698726,Stichting Natuurinformatie,CC BY-NC 4.0,2017-05-20
68972516@OBS,https://observation.org/observation/68972516,OBS.68972516,HumanObservation,Observations,Ardea alba,species,Animalia,HERONS_ARDEIDAE,Animalia|HERONS_ARDEIDAE,Great Egret,,1,unknown,undetermined,23.8311481476,52.9202616999,WGS84,,1000,Europe,Poland,PL,,Poland - Zbionrnik Siemianowka,,,,2012-05-23,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.68972516,Stichting Natuurinformatie,CC BY-NC 4.0,2014-01-18
47893365@OBS,https://observation.org/observation/47893365,OBS.47893365,HumanObservation,Observations,Euthrix potatoria,species,Animalia,Lasiocampidae,Animalia|Lasiocampidae,Drinker,,1,caterpillar,undetermined,23.2097903724,53.9134283923,WGS84,,999,Europe,Poland,PL,,Poland - Augustow,,,,2010-04-26,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.47893365,Stichting Natuurinformatie,CC BY-NC 4.0,2020-04-20
159994776@OBS,https://observation.org/observation/159994776,OBS.159994776,HumanObservation,Observations,Alces alces,species,Animalia,DEER_CERVIDAE,Animalia|DEER_CERVIDAE,Elk,,1,unknown,male,22.6054022393416,53.2856420162511,WGS84,,25,Europe,Poland,PL,,Poland - Biebrza NP,,,,2018-07-04,65820,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.159994776,Stichting Natuurinformatie,CC BY-NC 4.0,2018-07-15
171936106@OBS,https://observation.org/observation/171936106,OBS.171936106,HumanObservation,Observations,Turdus philomelos,species,Animalia,THRUSHES_TURDIDAE,Animalia|THRUSHES_TURDIDAE,Song Thrush,,1,unknown,undetermined,22.5973091125488,53.3137245178223,WGS84,,25,Europe,Poland,PL,,Poland - Biebrza NP,,,,2019-05-09,72060,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.171936106,Stichting Natuurinformatie,CC BY-NC 4.0,2019-05-10
118830481@OBS,https://observation.org/observation/118830481,OBS.118830481,HumanObservation,Observations,Chroicocephalus ridibundus,species,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Animalia|GULLS_TERNS_AND_SKIMMERS_LARIDAE,Black-headed Gull,,1,unknown,undetermined,23.8875,52.8996,WGS84,,10,Europe,Poland,PL,,Poland - Zbionrnik Siemianowka,,,,2016-05-17,40740,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.118830481,Stichting Natuurinformatie,CC BY-NC 4.0,2016-05-17
119527631@OBS,https://observation.org/observation/119527631,OBS.119527631,HumanObservation,Observations,Motacilla citreola,species,Animalia,PIPITS_EN_WAGTAILS_MOTACILLIDAE,Animalia|PIPITS_EN_WAGTAILS_MOTACILLIDAE,Citrine Wagtail,,1,unknown,male,22.53380937,53.42882087,WGS84,,25,Europe,Poland,PL,,Poland - Biebrza NP,,,,2016-06-02,45240,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.119527631,Stichting Natuurinformatie,CC BY-NC 4.0,2017-08-11
161464812@OBS,https://observation.org/observation/161464812,OBS.161464812,HumanObservation,Observations,Cervus elaphus,species,Animalia,DEER_CERVIDAE,Animalia|DEER_CERVIDAE,Red Deer,,2,unknown,undetermined,23.77341293,52.73242443,WGS84,,10,Europe,Poland,PL,,Poland - Białowieża,,,,2018-08-05,18000,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.161464812,Stichting Natuurinformatie,CC BY-NC 4.0,2018-08-18
86712315@OBS,https://observation.org/observation/86712315,OBS.86712315,HumanObservation,Observations,Emberiza calandra,species,Animalia,BUNTINGS_EMBERIZIDAE,Animalia|BUNTINGS_EMBERIZIDAE,Corn Bunting,,1,unknown,undetermined,14.7692446411,52.5842249263,WGS84,,100,Europe,Poland,PL,,Poland - Warta Mouth NP,,,,2014-07-25,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.86712315,Stichting Natuurinformatie,CC BY-NC 4.0,2015-09-30
135431032@OBS,https://observation.org/observation/135431032,OBS.135431032,HumanObservation,Observations,Cervus elaphus,species,Animalia,DEER_CERVIDAE,Animalia|DEER_CERVIDAE,Red Deer,,2,unknown,undetermined,22.4874285578576,49.2743560898325,WGS84,,25,Europe,Poland,PL,,Poland - Podkarpackie,,,,2017-03-11,60420,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.135431032,Stichting Natuurinformatie,CC BY-NC 4.0,2017-03-14
105367015@OBS,https://observation.org/observation/105367015,OBS.105367015,HumanObservation,Observations,Phoenicurus ochruros,species,Animalia,OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Animalia|OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Black Redstart,,1,unknown,undetermined,21.2275,49.7573,WGS84,,10,Europe,Poland,PL,,Poland - Małopolskie,,,,2015-08-11,54000,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.105367015,Stichting Natuurinformatie,CC BY-NC 4.0,2015-12-11
121397385@OBS,https://observation.org/observation/121397385,OBS.121397385,HumanObservation,Observations,Cervus elaphus,species,Animalia,DEER_CERVIDAE,Animalia|DEER_CERVIDAE,Red Deer,,1,unknown,female,23.804,52.777,WGS84,,5,Europe,Poland,PL,,Poland - Bialowieski Park Narodowy,,,,2016-07-15,35700,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.121397385,Stichting Natuurinformatie,CC BY-NC 4.0,2016-07-16
122086468@OBS,https://observation.org/observation/122086468,OBS.122086468,HumanObservation,Observations,Dendrocopos major,species,Animalia,WOODPECKERS_PICIDAE,Animalia|WOODPECKERS_PICIDAE,Great Spotted Woodpecker,,1,unknown,undetermined,23.91914887,52.72414558,WGS84,,25,Europe,Poland,PL,,Poland - Białowieża NP,,,,2016-07-24,49680,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.122086468,Stichting Natuurinformatie,CC BY-NC 4.0,2016-08-03
185011200@OBS,https://observation.org/observation/185011200,OBS.185011200,HumanObservation,Observations,Corvus cornix,species,Animalia,CROWS_AND_JAYS_CORVIDAE,Animalia|CROWS_AND_JAYS_CORVIDAE,Hooded Crow,,1,unknown,undetermined,17.0121231079102,51.072380065918,WGS84,,25,Europe,Poland,PL,,Poland - Wroclaw,,,,2020-02-01,40740,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.185011200,Stichting Natuurinformatie,CC BY-NC 4.0,2020-02-01
172366790@OBS,https://observation.org/observation/172366790,OBS.172366790,HumanObservation,Observations,Passer domesticus,species,Animalia,OLD_WORLD_SPARROWS_PASSERIDAE,Animalia|OLD_WORLD_SPARROWS_PASSERIDAE,House Sparrow,,1,unknown,undetermined,23.8422908782959,52.6986312866211,WGS84,,25,Europe,Poland,PL,,Poland - Białowieża,,,,2019-05-15,60360,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.172366790,Stichting Natuurinformatie,CC BY-NC 4.0,2019-05-15
86100795@OBS,https://observation.org/observation/86100795,OBS.86100795,HumanObservation,Observations,Ciconia ciconia,species,Animalia,STORKS_CICONIIDAE,Animalia|STORKS_CICONIIDAE,White Stork,,1,unknown,undetermined,22.3963472,53.40672171,WGS84,,25,Europe,Poland,PL,,Poland - Podlaskie,,,,2014-07-06,55980,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.86100795,Stichting Natuurinformatie,CC BY-NC 4.0,2014-07-06
145833555@OBS,https://observation.org/observation/145833555,OBS.145833555,HumanObservation,Observations,Cervus elaphus,species,Animalia,DEER_CERVIDAE,Animalia|DEER_CERVIDAE,Red Deer,,1,unknown,male,23.7694,52.7324,WGS84,,10,Europe,Poland,PL,,Poland - Białowieża,,,,2017-07-06,15420,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.145833555,Stichting Natuurinformatie,CC BY-NC 4.0,2017-11-12
158216634@OBS,https://observation.org/observation/158216634,OBS.158216634,HumanObservation,Observations,Sterna hirundo,species,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Animalia|GULLS_TERNS_AND_SKIMMERS_LARIDAE,Common Tern,,1,unknown,undetermined,23.78212667,52.95615403,WGS84,,25,Europe,Poland,PL,,Poland - Bachury Fish Ponds,,,,2018-06-07,55740,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.158216634,Stichting Natuurinformatie,CC BY-NC 4.0,2019-07-05
132789532@OBS,https://observation.org/observation/132789532,OBS.132789532,HumanObservation,Observations,Lutra lutra,species,Animalia,WEASELS_AND_RELATIVES_MUSTELIDAE,Animalia|WEASELS_AND_RELATIVES_MUSTELIDAE,Eurasian Otter,,2,unknown,undetermined,22.45,49.25,WGS84,,5000,Europe,Poland,PL,,Poland - Podkarpackie,,,,2016-12-08,25680,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.132789532,Stichting Natuurinformatie,CC BY-NC 4.0,2016-12-12
171761569@OBS,https://observation.org/observation/171761569,OBS.171761569,HumanObservation,Observations,Allium ursinum,species,Plantae,AMARYLLIDACEAE,Plantae|AMARYLLIDACEAE,Ramsons,,1,unknown,undetermined,23.8185729980469,52.7083740234375,WGS84,,25,Europe,Poland,PL,,Poland - Białowieża,,,,2019-05-06,43140,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.171761569,Stichting Natuurinformatie,CC BY-NC 4.0,2019-05-06
89364140@OBS,https://observation.org/observation/89364140,OBS.89364140,HumanObservation,Observations,Libellula fulva,species,Animalia,SKIMMERS_LIBELLULIDAE,Animalia|SKIMMERS_LIBELLULIDAE,Scarce Chaser,,1,unknown,undetermined,15.622444152,53.2991635726,WGS84,,100,Europe,Poland,PL,,Poland - Zachodniopomorskie,,,,2014-06-16,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.89364140,Stichting Natuurinformatie,CC BY-NC 4.0,2014-10-22
84118341@OBS,https://observation.org/observation/84118341,OBS.84118341,HumanObservation,Observations,Calidris pugnax,species,Animalia,SANDPIPERS_AND_ALLIES_SCOLOPACIDAE,Animalia|SANDPIPERS_AND_ALLIES_SCOLOPACIDAE,Ruff,,250,unknown,undetermined,22.5243035222689,53.1312624814514,WGS84,,25,Europe,Poland,PL,,Poland - Podlaskie,,,,2014-05-03,58020,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.84118341,Stichting Natuurinformatie,CC BY-NC 4.0,2014-05-04
84313142@OBS,https://observation.org/observation/84313142,OBS.84313142,HumanObservation,Observations,Lanius excubitor,species,Animalia,SHRIKES_LANIIDAE,Animalia|SHRIKES_LANIIDAE,Great Grey Shrike,,1,unknown,undetermined,23.8759467829511,52.6892154808467,WGS84,,25,Europe,Poland,PL,,Poland - Białowieża,,,,2014-05-10,27780,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.84313142,Stichting Natuurinformatie,CC BY-NC 4.0,2014-05-10
148691607@OBS,https://observation.org/observation/148691607,OBS.148691607,HumanObservation,Observations,Grus grus,species,Animalia,CRANES_GRUIDAE,Animalia|CRANES_GRUIDAE,Common Crane,,2,unknown,undetermined,18.64608047,54.35541198,WGS84,,25,Europe,Poland,PL,,Poland - Gdansk,,,,2018-02-20,48060,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.148691607,Stichting Natuurinformatie,CC BY-NC 4.0,2018-02-21
142135491@OBS,https://observation.org/observation/142135491,OBS.142135491,HumanObservation,Observations,Cardamine trifolia,species,Plantae,Brassicaceae,Plantae|Brassicaceae,Trefoil Cress,,1,unknown,undetermined,19.93356644,49.27411494,WGS84,,25,Europe,Poland,PL,,Poland - Tatrzanski NP,,,,2017-07-22,54600,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.142135491,Stichting Natuurinformatie,CC BY-NC 4.0,2017-08-13
51962967@OBS,https://observation.org/observation/51962967,OBS.51962967,HumanObservation,Observations,Dendrocoptes medius,species,Animalia,WOODPECKERS_PICIDAE,Animalia|WOODPECKERS_PICIDAE,Middle Spotted Woodpecker,,3,unknown,undetermined,23.8471448421,52.7228358508,WGS84,,100,Europe,Poland,PL,,Poland - Bialowieski Park Narodowy,,,,2009-07-29,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.51962967,Stichting Natuurinformatie,CC BY-NC 4.0,2013-10-03
49132235@OBS,https://observation.org/observation/49132235,OBS.49132235,HumanObservation,Observations,Dendrocopos leucotos,species,Animalia,WOODPECKERS_PICIDAE,Animalia|WOODPECKERS_PICIDAE,White-backed Woodpecker,,1,unknown,undetermined,22.7054357529,53.5375547052,WGS84,,999,Europe,Poland,PL,,Poland - Biebrza NP,,,,2010-07-16,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.49132235,Stichting Natuurinformatie,CC BY-NC 4.0,2012-06-28
118621640@OBS,https://observation.org/observation/118621640,OBS.118621640,HumanObservation,Observations,Phylloscopus sibilatrix,species,Animalia,LEAF_WARBLERS_AND_ALLIES_PHYLLOSCOPIDAE,Animalia|LEAF_WARBLERS_AND_ALLIES_PHYLLOSCOPIDAE,Wood Warbler,,1,unknown,undetermined,23.8475,52.7021,WGS84,,10,Europe,Poland,PL,,Poland - Białowieża - Palace Park,,,,2016-05-13,59700,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.118621640,Stichting Natuurinformatie,CC BY-NC 4.0,2017-08-11
108999499@OBS,https://observation.org/observation/108999499,OBS.108999499,HumanObservation,Observations,Melanargia galathea,species,Animalia,BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE,Animalia|BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE,Marbled White,,1,imago,undetermined,22.8358417376876,53.5881494125351,WGS84,,25,Europe,Poland,PL,,Poland - Biebrza NP - Red Marsh,,,,2015-06-21,53040,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.108999499,Stichting Natuurinformatie,CC BY-NC 4.0,2015-09-28
158618682@OBS,https://observation.org/observation/158618682,OBS.158618682,HumanObservation,Observations,Phoenicurus phoenicurus,species,Animalia,OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Animalia|OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Common Redstart,,1,adult,male,23.87143862,52.70040509,WGS84,,10,Europe,Poland,PL,,Poland - Białowieża,,,,2018-06-04,24900,seen and heard,,,https://data.biodiversitydata.nl/obsint/observation/OBS.158618682,Stichting Natuurinformatie,CC BY-NC 4.0,2018-06-19
122367715@OBS,https://observation.org/observation/122367715,OBS.122367715,HumanObservation,Observations,Dendrocopos major,species,Animalia,WOODPECKERS_PICIDAE,Animalia|WOODPECKERS_PICIDAE,Great Spotted Woodpecker,,1,unknown,undetermined,23.81864454,52.6973644,WGS84,,25,Europe,Poland,PL,,Poland - Białowieża,,,,2016-07-23,62160,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.122367715,Stichting Natuurinformatie,CC BY-NC 4.0,2016-08-11
86347550@OBS,https://observation.org/observation/86347550,OBS.86347550,HumanObservation,Observations,Lanius collurio,species,Animalia,SHRIKES_LANIIDAE,Animalia|SHRIKES_LANIIDAE,Red-backed Shrike,,1,unknown,male,23.80441198,52.72411297,WGS84,,25,Europe,Poland,PL,,Poland - Białowieża,,,,2014-07-15,29640,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.86347550,Stichting Natuurinformatie,CC BY-NC 4.0,2014-07-15
78043243@OBS,https://observation.org/observation/78043243,OBS.78043243,HumanObservation,Observations,Sylvia communis,species,Animalia,OLD_WORLD_WARBLERS_SYLVIIDAE,Animalia|OLD_WORLD_WARBLERS_SYLVIIDAE,Common Whitethroat,,1,unknown,undetermined,23.858929127455,52.693031880115,WGS84,,100,Europe,Poland,PL,,Poland - Białowieża,,,,2013-08-02,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.78043243,Stichting Natuurinformatie,CC BY-NC 4.0,2016-08-22
47711375@OBS,https://observation.org/observation/47711375,OBS.47711375,HumanObservation,Observations,Cuculus canorus,species,Animalia,CUCKOOS_AND_COUCALS_CUCULIDAE,Animalia|CUCKOOS_AND_COUCALS_CUCULIDAE,Common Cuckoo,,1,unknown,undetermined,23.82584402,52.68417333,WGS84,,50,Europe,Poland,PL,,Poland - Białowieża,,,,2010-05-01,49560,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.47711375,Stichting Natuurinformatie,CC BY-NC 4.0,2012-12-31
119148696@OBS,https://observation.org/observation/119148696,OBS.119148696,HumanObservation,Observations,Platycnemis pennipes,species,Animalia,WHITELEGGED_DAMSELFLIES_PLATYCNEMIDIDAE,Animalia|WHITELEGGED_DAMSELFLIES_PLATYCNEMIDIDAE,Blue Featherleg,,1,unknown,undetermined,22.641223669052,53.484365256674,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP,,,,2015-06-26,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.119148696,Stichting Natuurinformatie,CC BY-NC 4.0,2016-06-15
144085347@OBS,https://observation.org/observation/144085347,OBS.144085347,HumanObservation,Observations,Vanessa atalanta,species,Animalia,BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE,Animalia|BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE,Red Admiral,,1,imago,undetermined,23.84084031,52.69727316,WGS84,,25,Europe,Poland,PL,,Poland - Białowieża,,,,2017-09-10,30480,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.144085347,Stichting Natuurinformatie,CC BY-NC 4.0,2018-10-24
134872315@OBS,https://observation.org/observation/134872315,OBS.134872315,HumanObservation,Observations,Orthetrum cancellatum,species,Animalia,SKIMMERS_LIBELLULIDAE,Animalia|SKIMMERS_LIBELLULIDAE,Black-tailed Skimmer,,1,unknown,undetermined,19.543033333333,53.711869444444,WGS84,,100,Europe,Poland,PL,,Poland - Warmińsko-Mazurski,,,,2013-08-05,48900,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.134872315,Stichting Natuurinformatie,CC BY-NC 4.0,2017-02-27
